AuthorID,Author,Date,Content,Attachments,Reactions
"214514447279063040","KeroppiCake#4144","04/01/2023 11:17 AM","Committed to harvard for physics and english! roll crim 💕","","alphah (73),alphaa (28),alphar (24),alphav (23),🎉 (18),🌠 (15),alphat (9),🅰️ (9),🇷 (9),alphad (9),📙 (4),🥳 (2),🎊 (1)"
"854018857278111764","cheezyg#9221","04/01/2023 11:34 AM","Committed to UNC-Chapel Hill, intending to major in Physics + Computer Science with a minor in Applied Sciences and Engineering! Go 🐐 !","","alphau (38),alphan (26),🇨 (23),🖥️ (10),peepocelebrate (10),⚛️ (8),🇯 (4),⭕ (4),alphaj (4),alphao (4),peepocry (4),🐐 (3),💙 (3),🤍 (3),💻 (3),🥳 (1),🎊 (1)"
"473633762970697728","oklahoma city#6027","04/01/2023 3:18 PM","Committed to UC Irvine for computer science! Go Anteaters!","","alphau (28),alphac (22),alphai (21),💻 (13),🎊 (12),💙 (7),💛 (6),🎉 (2),🥳 (3)"
"427235533618544671","yoda from star trek#9080","04/01/2023 3:22 PM","Committed to The University of Connecticut (UConn) as a Business Undecided Major! 🐺 🔵 ⚪","","alphau (32),alphac (23),alphao (22),alphan (20),🇳 (20),🐺 (11),🎉 (10),🔵 (7),⚪ (7),💼 (7)"
"240992623408578562","a d d y#2129","04/01/2023 4:15 PM","Committed to UC Berkeley for Mathematics and Sociology! GO BEARS!","","alphau (36),alphac (26),alphab (24),alphae (20),alphar (20),alphak (20),🇪 (19),alphal (18),📧 (19),alphay (19),❤️ (9),🎊 (11),💛 (6),💙 (7),🚂 (6),🧮 (7),🐻 (2)"
"761768625832460288","fake tux#6916","04/01/2023 6:45 PM","Committed to Princeton University BSE, intending to major in Computer Science hopefully with a certificate in Robotics and Intelligent Systems! TIGER PRIDE 27!","","🎉 (55),🐯 (33),alphap (37),alphar (27),alphai (27),alphan (27),alphac (27),alphae (27),alphat (27),alphao (27),🇳 (27),🖥️ (14),🤖 (10)"
"292692911907405824","brick#8362","04/02/2023 3:12 AM","Committed to University of Pennsylvania for Physics with a possible minor in Theatre Arts! 
GO QUAKERS!","","alphau (52),alphap (39),alphae (35),alphan (35),🇳 (34),⚛️ (15),🎊 (21),🎭 (19),alphat (12),🇼 (9),🇪 (10),🇦 (9),🇷 (9),📧 (10)"
"804980162822799370","birb#5297","04/02/2023 3:37 AM","Committed to UC Berkeley for Applied Mathematics! Go bears 🐻","","alphau (39),alphac (29),alphab (28),alphae (23),alphar (24),alphak (23),📧 (20),alphal (22),🇪 (21),alphay (23),🎉 (20),🐦 (10),alphat (8),⭐ (7),🧮 (3),🐻 (1)"
"712804190321377290","xd husky#5451","04/02/2023 10:08 AM","Committed to Case Western Reserve University for Data Science with a minor in Management! Go Spartans 🫡","","alphaw (30),alphac (26),alphaa (22),alphas (23),alphae (23),🇼 (20),🇪 (20),🇸 (20),alphat (21),📧 (20),alphar (20),alphan (20),🎉 (15),📊 (12),💼 (6)"
"645177928413610025","Azis#6842","04/02/2023 10:41 AM","Committed to Swarthmore College! Most likely majoring in CS and Psychology. Go Phoenix! 🐦","","alphas (40),alphaw (28),alphaa (26),alphar (23),alphat (25),alphah (22),alpham (21),alphao (20),🇷 (21),alphae (20),🖥️ (10),🧠 (11),🐦 (11),🎉 (5)"
"841701242937409538","ynb#3289","04/02/2023 11:58 AM","Committed to UMD LTSC, intending to major in Computer Science! Go Terps! 🐢","","alphau (40),alpham (31),alphad (29),🐢 (18),💻 (14),carlpat (10),🎉 (10),alphat (3)"
"839935600084779033","corayue#8497","04/02/2023 12:32 PM","Committed to the Sophie Davis School of Medicine/The CUNY School of Medicine for Biomedical Science! Class of 2030 🫶","","alphaw (34),alphac (20),alphau (19),alphan (18),alphay (18),🎉 (14),⚕️ (6),alphad (10),alphaa (10),alphav (10),alphai (9),alphas (8),alphat (4),alphab (3),🇸 (3),alpham (3),🇩 (3)"
"541435694866890765","mattoo#6594","04/02/2023 1:35 PM","Committed to UT Austin + Honors for Mechanical Engineering! Hook 'em. 🤘","","alphau (34),alphat (26),alphaa (22),🇺 (21),alphas (20),🇹 (21),alphai (20),alphan (20),🎉 (15),🤘 (11),🐂 (6),🧡 (8),🤍 (5),🦾 (5),👍 (5)"
"310760234186440704","MJM13#5900","04/02/2023 4:12 PM","Committed to Georgetown University's Walsh School of Foreign Service, studying International Politics! HOYA SAXA! :alphag:","","❤️ (33),💯 (23),🔥 (19),🇭 (19),🅾️ (18),🇾 (18),🅰️ (18),🇼 (15),kith (13),alphag (20),alphae (13),alphao (13),alphar (13),🇬 (14),📧 (14),alphat (14),🇴 (13),alphaw (14),alphan (13)"
"1074200232117674044","william_cwang#3963","04/02/2023 4:47 PM","Committed to the University of Washington, majoring in Informatics! Go Huskies!!! 💜💛","","alphau (38),alphad (29),🇺 (28),alphab (29),dogekek (10),💜 (6),💛 (6),🖥️ (8),uw (8),alphaa (6),alphas (7),alphah (6),alphai (6),alphan (6),alphag (6),alphat (7),alphao (6),🇳 (6)"
"472132166436782091","cherrypicked#2127","04/02/2023 7:34 PM","Committed to the University of Florida for computer science. Go Gators! 🐊💙🧡","","🎉 (35),❤️ (12),alphaf (14),alphal (13),alphao (12),alphar (14),alphai (13),alphad (13),alphaa (13),🐊 (9),💻 (8),💙 (5),🧡 (5)"
"439511148555927572","crustedchickenpasta#2181","04/02/2023 11:55 PM","Know I said I'd leave this server for good after ivy day, but committed to Johns Hopkins University for Biomedical Engineering! Go Blue Jays!!  🪺","","🎉 (31),😻 (9),amongustwerk (14),a2chad (8),🇯 (14),🇭 (14),alphau (14),🪺 (6),💙 (6),🧬 (7),👩‍🔬 (5)"
"322490899139395594","FireOfPies!#4330","04/03/2023 12:51 AM","Committed to Rowan University for Sports Communication and Media, with a hopeful double major in Communication Studies. Go Profs!!! 🦉 💛🤎","","alphar (26),alphao (14),alphaw (14),alphaa (14),alphan (13),🏈 (9),🏀 (7),⚾ (7),⚽ (7),🦉 (8),💛 (8),🖤 (7),🤎 (6),🎉 (8)"
"471409376167723008","✿ Adrian ✿#7127","04/03/2023 2:46 AM","Committed to University of california, San diego for Interdisciplinary computing and the arts and I plan to double major in cognitive science too 🙂 GOOOO TRITONS  🔱🧜🏾‍♂️","","🥶 (30),🎉 (21),alphau (17),alphac (16),alphas (18),alphad (16),🧠 (11),🔱 (11),UCSD (9),b4m (10)"
"745962251940266105","Kosargsosod#2092","04/03/2023 8:24 AM","Committed to Purdue University for Integrated Business and Engineering with admission to the John Martinson Honours College at West Lafayette, Indiana. I'd Like to thank A2C for all the support. Boiler Up! Hammer down! 🖤 💛 LESGOOO BABY ITS FINALLY OVER WOOOOOOO","","alphap (40),alphau (29),alphar (26),alphad (26),🇺 (25),alphae (24),🔥 (19),🎉 (19),💛 (11),🖤 (9),🚂 (9),💼 (8),⚙️ (7),✨ (4),🇰 (5),🇴 (4),🇸 (4),🇦 (4),🇷 (5),😍 (5)"
"808283989433122846","meower#3840","04/03/2023 8:50 AM","Committed to Georgia Tech for CS! (Kind of an anticlimactic end and RD massacre to what was a great Early/UC round). But anyways. India -> Atlanta 😎
Go jackets 🐝! Also, thank u A2C-ers. Idek what I'd do without your help :)","","🐝 (44),🎉 (25),alphag (19),alphat (20),alphae (17),alphac (18),alphah (16),🖥️ (9)"
"180127698159534081","JadenStar10#3620","04/03/2023 11:58 AM","Committed to the New Jersey Institute of Technology Albert Dorman Honors College for Computer Science! Got a full ride + 2.5k per year to go. 
GO HIGHLANDERS! 🏴󠁧󠁢󠁳󠁣󠁴󠁿 ❤️","","🎉 (36),alphan (16),alphae (14),alphaw (16),alphaj (13),📧 (12),alphar (12),alphas (12),🇪 (11),alphay (12),💻 (6),🏴󠁧󠁢󠁳󠁣󠁴󠁿 (5)"
"704265786583154708","ion05#2227","04/03/2023 12:25 PM","Committed to Purdue University for Computer Science. WILL GIVE MY FULL TO PURDUE CUZ ITS THE ONLY ONE WHO RECOGNIZED MY TALENTS. GO BOILERS!!! WOO","","alphap (40),alphau (31),alphar (29),alphad (30),🇺 (28),alphae (29),🚂 (12),🎉 (15),🖤 (9),💛 (9),💻 (5)"
"678773702250463248","Viv#2459","04/03/2023 7:05 PM","Commited to Boston University for Music with a potential minor in French! Roll terriers! ||but honestly BOOOO no physical acceptance package >:(||","","peepolove (26),alphab (19),alphao (14),alphas (13),alphat (13),🇴 (14),alphan (12),alphau (11),🎵 (5),🇫🇷 (4)"
"149973031052247040","Kris#6627","04/03/2023 7:20 PM","Committed to American University in D.C. for Political Science! Received Dean's Scholarship + invitation to the AU Cornerstone Program! Go Eagles!! 🦅","","alphaa (29),alpham (17),alphae (15),alphar (15),alphai (14),alphac (14),🅰️ (14),alphan (13),🇺🇸 (11),🦅 (9)"
"229765659049852929","nasir#0343","04/03/2023 7:33 PM","Committed to the University of Miami for Computer Science, and a potential minor in Interactive Media! GO CANES 🧡💚","","alphau (27),alpham (18),alphai (12),alphaa (11),🇲 (12),🇮 (13),🌀 (9),🧡 (9),💚 (8),💻 (7)"
"315564139500011522","xuaaelin#6089","04/03/2023 11:36 PM","Commited to UC Berkeley for Bioengineering + Business. Go bears! :p","","🐻 (36),alphau (21),alphac (19),alphab (18),alphae (15),alphar (15),alphak (15),📧 (15),alphal (15),🇪 (15),alphay (15),🎉 (15),💛 (7),💙 (7),🧑‍🔬 (6),💼 (6)"
"536484328650178563","jayyyy#6626","04/04/2023 12:32 AM","Committed to University of Maryland LTSC, with an intended major of Computer Science !! GO TERPS 🐢 ❤️ 💛 🖤","","🐢 (29),🎉 (18),alpham (15),alphaa (15),alphar (15),alphay (15),alphal (14),🅰️ (15),alphan (14),alphad (14),❤️ (7),💛 (7),💻 (7)"
"598591688184823809","Abhiram#1893","04/04/2023 3:02 AM","Committed to Caltech for Physics+Mathematics!! Lessgooooooo","","🚀 (49),🥳 (21),🎉 (23),alphac (24),alphaa (21),alphal (21),alphat (20),alphae (21),🇨 (21),alphah (21),🧮 (10)"
"726201866592976948","Dari#4600","04/04/2023 9:13 AM","Committed to Singidunum University in Belgrade Serbia. English major. I was missing one point from the max score.","","🎉 (32),alphas (20),alphai (19),alphan (19),alphag (19),alphau (16),📝 (12),🎊 (8)"
"262260736099614721","Tazzo#1112","04/04/2023 9:43 AM","Committed to Northwestern to study economics at Weinberg! Wooooo","","🎉 (34),🎊 (15),alphan (33),alphao (19),alphar (21),alphat (21),alphah (20),alphaw (21),alphae (21),alphas (21),🇹 (21),🇪 (21),🇷 (21),🇳 (20),❗ (6),🥳 (5)"
"327938867220971520","lizy liz#1184","04/04/2023 10:20 AM","Committed to Washington University in St. Louis to study Chemistry on a Pre-Med track! Got a full ride🐻🎉 Go bears!","","alphaw (39),alphaa (30),alphas (30),alphah (28),alphau (26),🎉 (15),🐻 (12),🧪 (11)"
"246419735254663179","charls#0001","04/04/2023 12:52 PM","Committed to the University of Chicago to study Economics in a 4+1 program! Go Maroons!!!","","🎉 (44),alphau (31),alphac (30),alphah (29),alphai (29),🇨 (27),alphaa (28),alphag (26),alphaq (26),❤️ (12),📈 (6)"
"926314321200431124","badfacepainting#6705","04/04/2023 8:08 PM","committed to brown university with intended concentrations in music and literary arts! GO BEARS!!!","","alphab (46),alphar (31),⭕ (30),👍🏽 (22),🇼 (31),🇳 (29),🧸 (20),🎵 (5),📖 (5),🎉 (7),🎊 (5),🥳 (5),🐻 (1)"
"763789923752083536","oskalos#6990","04/04/2023 8:23 PM","Committed to Brown University and double concentrating in Computer Science and Applied Math-Economics! 💻 GOOOO BEARS!!!!!","","alphab (49),alphar (33),alphao (31),🇼 (30),🇳 (30),🐻 (25),💻 (5),🧮 (5),📈 (5),🎉 (7),🥳 (5),🎊 (5)"
"509529498253918218","Teafly#9190","04/05/2023 1:15 AM","Committed to University of Maryland College Park to study Computer Science with a minor in business analytics. GO TERPS!! 🐢","","😻 (31),alphau (28),alpham (24),alphad (23),🐢 (14),💻 (8),📊 (8),🎉 (5),🥳 (4),🎊 (4)"
"1055773913419874335","pinkgrapefruit#4123","04/05/2023 2:26 AM","Committed to Rice University for undergraduate Business with a possible minor in my basement. GO OWLS 🦉🤓😘😘😘😘","","alphar (46),alphai (30),alphac (26),alphae (26),🎉 (19),🦉 (16),🤣 (12),🍚 (15),❓ (14),📸 (17),a2chad (9),👔 (5),sammy (5),😳 (11)"
"259068145321377792","Chief Jr.#8274","04/05/2023 7:49 AM","Committed to Columbia University for Astrophysics! **#1 school forever.** Go lions!!! 🦁🦁🦁","","💙 (48),🦁 (34),👑 (24),alphac (25),alphao (25),alphal (25),alphau (23),alpham (24),alphab (24),alphai (23),alphaa (24),🎉 (19),🚀 (13),🧑‍🚀 (12)"
"602922877326721024","eliana#8979","04/05/2023 9:30 AM","committed to upenn to study computer science!! go quakers!","","🎉 (40),alphau (26),alphap (27),alphae (26),alphan (25),🇳 (24),💻 (15),🥳 (14),🎊 (13),🇼 (7),🇪 (7),🇦 (7),🇷 (7),📧 (6)"
"906809878494973992","Lord_Aditya#1136","04/05/2023 11:04 AM","Committed to ASU to study computer science!! Let's go Sundevils!","","alphaa (47),alphas (33),alphau (31),🎉 (21),💻 (16),♥️ (10),💛 (6),🌞 (8),😈 (7),🔱 (6)"
"389207010517975041","阿樂#9880","04/05/2023 2:10 PM","Committed to UNC Chapel Hill to study Mathematics. I’m going to try to find a way to double major with Philosophy and minor in Music. Tar Heels ftw!","","alphau (38),alphan (32),alphac (32),🐑 (20),💙 (11),🥖 (9),🥯 (8),🧮 (7),❤️ (8),🎵 (7),🎉 (5)"
"713529546456039575","viv#0556","04/05/2023 2:11 PM","Committed to St. Lawrence University for geology and anthropology!! Go saints!! ❤️🤎","","alphas (28),alphal (21),alphau (21),🎉 (11),⛰️ (8),🥌 (6),❤️ (7),🤎 (7)"
"872929815144062997","whack#5659","04/05/2023 6:21 PM","committed to umich for biology and a possible business/econ minor! GO BLUE 💙💛","","🇺 (31),alpham (23),alphai (22),alphac (21),alphah (21),💙 (19),💛 (18),🐺 (12),🧬 (9),👩‍💼 (9),❌ (3)"
"670376240301211678","SoupCat#1763","04/05/2023 11:02 PM","Committed to UNC Chapel Hill for business! Go Tar Heels!! 🐏🐏💙💙","","alphau (28),alphan (24),alphac (24),🇨 (16),alphah (16),alphaa (15),alphap (14),alphae (15),alphal (14),🇭 (14),alphai (14),🇱 (13),💙 (14),🐑 (14)"
"602936563596525606","WizardLizard#8153","04/06/2023 12:00 AM","Commited to UT Dallas for biology! Its finally over, go comets!","","alphau (23),alphat (18),alphad (17),alphaa (12),alphal (11),🇱 (12),🅰️ (12),alphas (12),☄️ (8),🎉 (5),🧡 (5),🤍 (5),💚 (5),🧬 (3)"
"768683737151569941","MilesArcher#3915","04/06/2023 2:04 AM","Committed to UIUC for Computer Science at Grainger!   I-L-L-I-N-I :fheart:","","alphau (34),alphai (28),🇺 (29),alphac (28),💻 (13),💙 (10),🧡 (10),peepocelebrate (6),🥳 (6)"
"645100874250584084","Shiven#7069","04/06/2023 4:41 AM","Commited to UC Berkeley for Environmental Economics & Policy! Go Bears 🐻","","catsip (23),🐻 (24),🎉 (18),alphau (18),alphac (17),alphab (17),alphae (16),alphar (16),alphak (16),📧 (16),alphal (16),🇪 (16),alphay (16),🪴 (4),📈 (3)"
"904921719091900416","Gandalf#3446","04/06/2023 4:51 AM","Committed to Wabash College for computer science with a minor in Math!Go Little Giants!","","alphaw (24),alphaa (19),alphab (19),🅰️ (19),alphas (20),alphah (19),🔢 (9),🎉 (7),🥳 (6),💻 (6),🧮 (6)"
"655012194299412492","Stelleron#7173","04/06/2023 1:06 PM","Committed to UMass Amherst for Computer Science. Go Minutemen!","","amongustwerk (22),alphau (23),alpham (22),alphaa (22),alphas (22),🇸 (21),🎉 (10),🎊 (10),🥳 (10),💻 (7)"
"562015290121256981","AC-130#0001","04/06/2023 1:26 PM","Committed to Rice University for Mechanical Engineering. Gonna be an Owl!🦉 :realism:","","alphar (29),alphai (24),alphac (22),alphae (22),🍚 (16),🦉 (11),🎉 (9),🎊 (9),🥳 (9),🦾 (6)"
"713074927036792954","chimera#0123","04/06/2023 5:01 PM","Committed to Cornell University in the College of Arts & Sciences, as a CS major. Go Big Red!! ❤️ 🐻","","alphac (42),alphao (32),alphar (31),alphan (31),alphae (31),alphal (30),🇱 (29),🎉 (22),❤️ (17),🐻 (16),💻 (15),🤩 (12)"
"497838576550019093","s1ns#0007","04/07/2023 12:02 AM","Committed to the University of Wisconsin-Madison for CS~~ they gave me money~~, ON WISCONSIN!! 🦡","","alphau (34),alphaw (29),alpham (26),alphaa (24),alphad (23),alphai (23),alphas (23),alphao (23),alphan (23),💻 (12),🎉 (17),🦡 (11),💸 (15),💰 (16),blobconga (1)"
"135558367681839104","aquaright1#2345","04/07/2023 12:47 AM","Committed to UC Berkeley for Pure Math and Statistics! Go Bears 🧸 !!","","🎉 (37),🅱️ (27),alphae (25),alphar (25),alphak (24),🇪 (22),alphal (21),📧 (21),alphay (21),🐻 (16),🧸 (15),🧮 (9),📊 (11)"
"393711731349913600","Khang#8188","04/07/2023 1:29 AM","Committed to UMass for Computer Science! Let's Gooooooo!","","alphau (31),alpham (26),alphaa (24),alphas (24),🇸 (22),💻 (13),peepocelebrate (13),🥳 (13),🎊 (12),🎉 (13)"
"558881010209652757","Crawler#2635","04/07/2023 2:47 PM","Committed to Rochester Institute of Technology for CS","","alphar (34),alphai (30),alphat (28),roohappy (13),💻 (7),🎉 (8),🎊 (6),🥳 (5)"
"393767085278494721","Rynox#2989","04/07/2023 6:19 PM","Committed to Carnegie Mellon University for chemical engineering and potentially a minor in CS! Let's go tartans! 🐕‍🦺","","alphac (34),alphaa (22),alphar (22),alphan (22),alphae (22),alphag (22),alphai (22),📧 (20),alpham (23),🇪 (21),alphal (21),🇱 (21),alphao (21),🇳 (21),🎊 (19),🧪 (14),💻 (12),🐕‍🦺 (12)"
"418507264358350848","Catsith#7644","04/07/2023 7:29 PM","Committed to University of St. Andrews for Sustainable Development and Geography! I'm going abroad WOOO! :D","","🇸 (24),🇹 (20),🅰️ (19),🇳 (19),🇩 (19),🇷 (19),🇪 (19),🇼 (19),🎉 (15),✈️ (17),🌎 (12)"
"586018620950183957","Strontium#8979","04/07/2023 7:48 PM","Committed to Georgia Tech for Computer Science! Go Jackets 💛 🐝 !!!","","alphag (32),alphat (26),alphae (22),alphac (21),alphah (22),💛 (13),🐝 (18),🎊 (14),💻 (9)"
"776155980886179861","asdfqwerty#1622","04/08/2023 12:31 AM","Committed to UIUC for Computer Engineering! Let's go ILLINI!!!","","🇺 (22),🇮 (19),alphau (22),alphac (21),🎉 (15),⭐ (7),💻 (5),innocenteyes (5),alphai (5),💙 (6),🧡 (6)"
"472771324834611200","yeasamin#0289","04/08/2023 4:52 AM","Committed to UC Berkeley for Anthropology!!! Go Bears 💙🐻💛","","alphau (25),alphac (22),alphab (24),alphae (18),alphar (20),alphak (18),🇪 (17),alphal (17),📧 (16),alphay (16),catstand (8),💙 (9),🐻 (11),💛 (9)"
"1052204086549815307","ayakaa#8969","04/08/2023 6:33 AM","Committed to Amherst College for Mathematics and Statistics! Go Mammoths!!! 💜 🦣","","🦣 (27),💜 (19),🎉 (21),alphaa (19),alpham (19),alphah (19),alphae (19),alphar (19),alphas (19),alphat (19),⭐ (5)"
"979163564201869332","Daryl#3991","04/08/2023 5:50 PM","Committed to Amherst college for Neuroscience and computer science!! Go Mammoths 🦣","","alphaa (26),alpham (23),alphah (23),alphae (20),alphar (20),alphas (20),alphat (20),🦣 (10),🧠 (11),💻 (8),🎉 (7)"
"663432473220481047","emilyy#0302","04/08/2023 10:09 PM","committed to cornell university for hotel administration!! go big red 🐻❤️🤍","","🌽 (38),🇱 (19),alphac (20),alphao (19),alphar (17),alphan (18),alphae (18),alphal (19),alphalw (20),🏨 (10),🐻 (8),❤️ (7),🤍 (7)"
"559407524969971733","littleboy#3822","04/09/2023 2:20 PM","Committed to Cornell University School of Arts and Sciences for chemical biology! Let’s go big red! 🔴🔴🔴🔴","","🌽 (41),alphac (25),alphao (25),alphar (22),alphan (23),alphae (23),alphal (23),🇱 (22),🐻 (12),❤️ (10),🤍 (6),🧪 (7),🧬 (7)"
"434472945591648256","ßląnk#4554","04/09/2023 5:50 PM","Committed to JHU Peabody Conservatory for French Horn Music Performance and double major at JHU Homewood (undecided)!!! Let’s go Blue Jays!","","alphaj (35),alphah (30),alphau (28),🐦 (17),📯 (16),🎉 (12),🎊 (1),🥳 (1)"
"826817120498614292","sophia 🪩#7321","04/09/2023 7:42 PM","committed to william & mary for biology and public policy! go tribe!! 💚 💛","","alphaw (29),alpham (26),catyes (14),🎉 (13),💚 (11),💛 (8),🦅 (8),🦁 (8)"
"1002413385717137408","connor ♡#3943","04/09/2023 9:42 PM","committed to brandeis for linguistics and history! roll deis!! 🎲","","alphab (21),alphar (19),alphaa (18),alphan (17),alphad (16),alphae (15),alphai (14),alphas (14),🎊 (11),🎲 (13),📖 (10),🎉 (4),🥳 (2)"
"377454982393495553","rocketmanhowie#1108","04/09/2023 10:07 PM","committed to wisconsin-madison for cs! on wisconsin :stonks:","","alphau (27),alphaw (24),alpham (22),alphaa (17),alphad (17),alphai (17),alphas (17),alphao (17),alphan (17),🦡 (14),💻 (11),❤️ (5),🤍 (4),🎉 (4),🎊 (2),🥳 (2)"
"1067402089015287808","saez#6757","04/10/2023 12:57 AM","committed to florida state's honors and research scholars programs with a major in commercial music and entrepreneurship (goal is to get into the music industry). GO NOLES!!! ❤️ 💛","","alphaf (29),alphas (24),alphau (23),alphah (14),⭕ (15),alphan (15),alphao (15),alphar (14),🇸 (14),🤍 (9),❤️ (9),💛 (9),🌴 (8),📈 (7),📊 (6),💸 (6),💊 (4),🎹 (6),🎵 (5),👨‍💼 (5)"
"1013810766312394772","[redacted]#4709","04/10/2023 4:06 PM","Committed to George Washington University in D.C. for a double major in Chemistry and Political Science, with a minor in either Mathematics or CS. Extremely thankful to A2C for having gotten me this far.  RAISE HIGH THE BUFF AND BLUE!","","alphag (42),alphaw (38),alphau (34),salute (20),🥰 (16),🫅 (18),🧪 (15),📜 (15),tlrThumbsUp (13),🎉 (11),🥳 (11),🎊 (12)"
"460643009042579479","Cardinal North#5890","04/10/2023 6:05 PM","Committed to Cal Poly SLO for City and Regional Planning! YAYA! 🐎 💚   Texas ->Cali","","alphac (23),alphaa (21),alphal (21),alphap (20),alphao (20),🇱 (20),alphay (19),🌆 (10),🎉 (10),🐎 (9),💚 (8),💛 (5),alphaw (6)"
"810007082921230376","Ky#9969","04/10/2023 6:21 PM","committed to clark university for a double major in computer science & psychology!!! 🤍♥️😎","","alphac (24),alphal (21),alphaa (19),alphar (22),alphak (19),🎉 (12),💻 (8),bigbrain (8),🤍 (6),♥️ (7),alphaw (7),🔥 (4),🦅 (4),🧌 (4),🪱 (4),🐿️ (4)"
"195550778507657216","jkhanna6367#4959","04/10/2023 11:22 PM","Committed to USC Marshall to study Business Administration with a concentration in Finance. FIGHT ON!! ✌️ ❤️ 💛","","‼️ (22),alphau (26),alphas (26),alphac (26),✌️ (13),❤️ (9),💛 (9),👔 (7),💰 (6),📈 (6),stonks (6),🇹 (4),🇷 (4),🇦 (4),🇻 (4),🐎 (4),🌴 (2)"
"273580762639499264","Pahari#6818","04/11/2023 12:23 AM","committed to THE pennsylvania state university for mathematics (and possibly astronomy/astrophysics) :orz:. WE ARE!","","‼️ (22),alphap (34),alphae (33),alphan (32),🇳 (32),alphas (20),alphat (20),alphaa (20),🇹 (19),🇪 (19),❣️ (13),❤️ (11),👏 (12),🤩 (11),🦁 (8),💙 (8),🧮 (8),🌠 (9)"
"479680390940983298","Anonymoose#6914","04/11/2023 11:48 AM","committed to boston college as a biology major (possible minor: finance)! LET'S GO EAGLES ♥️ 🦅","","🎉 (22),alphab (18),alphac (16),♥️ (13),🦅 (11),🧬 (10),💸 (10),📈 (8)"
"339390209546256384","Anomaly#7495","04/11/2023 11:51 AM","Committed to Duke for Computer Science! 💙 😈","","🎉 (32),alphad (30),alphau (29),alphak (29),alphae (28),💙 (15),😈 (13),💻 (8),🇩 (5),🇪 (5),🇻 (5),alphai (5),🇱 (6),🇸 (5)"
"744953932979109939","Khyathi#6017","04/11/2023 12:51 PM","Committed to Caltech for a Mathematics and Philosophy double major, can't wait to weep caffeinated tears in a few months :peeposadge:","","alphac (54),alphaa (40),alphal (39),alphat (37),alphae (37),🇨 (38),alphah (36),🦫 (21),🧡 (15),🤍 (15),🧮 (13),⚛️ (15),📙 (11)"
"270199628840960000","seph#4916","04/11/2023 3:48 PM","committed to columbia, probably for cs or applied math, go lions!! 🎊 💙 🎉","","👑 (34),alphac (19),alphao (18),alphal (21),alphau (19),🇲 (17),alphab (17),alphai (17),alphaa (17),💻 (12),📰 (8),🧮 (8),🦁 (8),💙 (8),orz (9)"
"263436833390592031","Lyrics#5445","04/11/2023 4:46 PM","Committed to the University of Virginia for Computer Science! Go Hoos!  ⚔️ 🧡 💙","","alphau (35),alphav (36),alphaa (32),🎊 (16),💻 (10),⚔️ (12),🧡 (9),💙 (9),alphah (8),alphao (8),⭕ (8),alphas (9)"
"143115083650695168","the Captain#6150","04/12/2023 2:31 AM","committed to FSU for astrophysics on vires scholarship! hoping to also major in mathematics or another subject, GO NOLES!!!!!!!! :alphan: :alphao: :alphal: :alphae: :alphas: 2️⃣ 7️⃣","","❤️ (35),😎 (18),🐊 (17),RDJScream (16),alphaf (19),alphas (19),alphau (16),💛 (10),♥️ (11),🌴 (8),👨‍🔬 (8),🔬 (7),🧪 (7),🥼 (7)"
"482536001458405376","FelizVida#9444","04/12/2023 8:25 AM","committed to Wake Forest for business (probably BEM) and Psychology major/minor (we'll see)!!! The Demon Deacon fits my devilish self so let's go to rural North Carolina :troll:","","🎉 (20),alphaw (17),alphaa (17),alphak (15),alphae (16),alphaf (13),alphao (13),alphar (13),📧 (13),alphas (13),alphat (13),🧠 (8),👔 (5),🖤 (6),💛 (6)"
"898818323784011786","Rubi#0205","04/13/2023 12:15 AM","Commited to Stanford for Human Biology with a minor in Spanish!!!! GO TREES 🌲!!!!","","alphar (22),alphao (16),alphal (17),🇱 (15),alphat (16),alphai (15),alphad (15),alphae (15),alphaa (13),alphas (23),🧬 (8),🌲 (16)"
"463747882030465024","ilrelta#5583","04/13/2023 12:34 AM","commited to ut austinussy for electrical and computer engineering 
hook em longhorns and bevo is 🥵 🤘🤘","","🤘 (28),alphau (27),alphat (26),😭 (22),meltingweary (14),🥳 (10),alphas (6),🇸 (6),🇾 (6)"
"822752295036387328","raysin#4657","04/13/2023 5:43 AM","committed to santa clara with an intended major in MIS, and considering a minor in business analytics or psychology! GO BRONCOS!","","alphas (25),alphac (21),alphau (20),🎉 (11),💻 (10),📊 (9),🧠 (9),🐎 (8),🌴 (7),🎊 (2),🥳 (2)"
"732474104996954122","an0nkar#6725","04/13/2023 3:29 PM","Committed to UChicago on fullride for computer science (machine learning specialization) and business economics! GO MAROONS :elmorise:❤️!!!","","🤑 (38),💸 (25),💰 (23),alphau (34),alphac (30),alphah (30),alphai (28),alphar (20),alphaa (22),alphaq (19),📈 (8),🤖 (8),👍🏻 (3)"
"325425415386562561","DuckinaHoodie#6118","04/13/2023 7:27 PM","Committed to UC San Diego for Theatre!
 (and possibly a double major!)

Go Tritons! 🔱 🎭","","alphau (31),🇨 (25),🇸 (24),alphad (23),alphac (11),alphas (11),🔱 (9),🎭 (8),🎉 (2),🥳 (2),🎊 (2)"
"211226876121841664","Etherite#1387","04/13/2023 7:55 PM","Committed to Yale to study CS and Math! Boola boola 💙","","alphay (74),alphaa (34),alphal (33),alphae (30),💙 (22),🐶 (18),💻 (7),🧮 (7),heartlove (7),orz (11),🇪 (1),🇹 (1),🇭 (1),🇴 (1),🇷 (1),🇿 (1),blobheart (1)"
